,country_name,country_id,x_coord,y_coord
280,Ecuador,218.0,"[-8910457.321, -8912461.072, -8801030.262, -8795798.246, -8786558.728, -8787115.325, -8769638.165, -8779879.558, -8717540.644, -8703514.388, -8645628.252, -8625034.147, -8630377.482, -8525625.841, -8491116.799, -8438685.319, -8377348.28, -8416866.699, -8374342.653, -8370001.193, -8392153.772, -8411300.724, -8530635.218, -8665443.122, -8703180.429, -8721436.826, -8755611.909, -8778989.002, -8795575.607, -8823628.118, -8864148.413, -8884631.199, -8920810.034, -8955541.715, -8940068.306, -8958769.98, -8919696.839, -8932498.58, -8906115.861, -8873944.528, -8886300.992, -8903332.874, -8933389.136, -9017991.949, -8986822.492, -9000292.15, -8987490.409, -9006971.32, -8970458.527, -8956877.549, -8953649.283, -8949307.823, -8941515.459, -8936283.443, -8961219.009, -8914353.503, -8911125.238, -8900327.247, -8910457.321]","[50539.578, 90060.461, 135374.664, 115889.966, 118228.069, 136822.147, 140830.598, 161875.915, 132479.719, 104422.347, 91062.437, 72470.548, 44862.125, 24379.028, 48647.089, 5565.975, -12913.07, -12579.111, -61337.985, -108096.4, -102975.002, -173902.587, -288415.723, -333776.755, -389526.176, -376701.331, -511057.16, -521443.805, -558869.7, -553729.514, -494642.308, -500448.543, -477560.932, -495535.548, -468519.242, -451443.043, -433923.765, -386068.891, -375920.738, -290532.972, -248527.97, -247079.725, -305020.283, -243292.065, -226916.977, -177911.613, -150740.622, -117337.361, -102975.002, -69019.431, -67906.172, -74919.74, -77146.288, -74585.759, -43748.903, 5788.614, 41188.498, 17811.142, 50539.578]"
281,French Guiana,254.0,"[-5993997.982, -5877223.836, -5835479.027, -5820896.174, -5813771.726, -5798409.636, -5784049.422, -5766349.623, -5747981.907, -5825571.592, -5850173.2, -5895146.274, -5931325.108, -5938226.917, -5959154.981, -5985649.02, -6022607.091, -6072366.903, -6034518.276, -6035074.874, -6008914.794, -6050882.242, -6064240.58, -6005797.848, -5985871.659, -5993997.982]","[640157.282, 591954.489, 540768.89, 551383.026, 514295.86, 520215.206, 488389.896, 505026.828, 467737.905, 353285.937, 280615.604, 241732.465, 243626.267, 262008.42, 250978.877, 264682.366, 234825.84, 252761.378, 309255.33, 351167.641, 401683.35, 450996.651, 546355.089, 640381.043, 630424.404, 640157.282]"
282,Falkland Islands,238.0,"[-6610819.28, -6589891.216, -6663362.08, -6716572.797, -6720135.02, -6739615.931, -6751638.436, -6754087.465, -6768002.401, -6799283.178, -6735385.79, -6723029.327, -6739504.612, -6751081.839, -6699095.636, -6739059.334, -6751193.158, -6681284.518, -6753085.589, -6693195.703, -6679948.684, -6625624.773, -6610819.28]","[-6681301.199, -6699675.39, -6793980.151, -6799040.65, -6832374.349, -6820945.698, -6847092.139, -6823302.668, -6834553.069, -6803018.977, -6804647.038, -6786936.865, -6791992.963, -6786756.349, -6755407.492, -6765483.566, -6740137.295, -6751811.922, -6682013.989, -6711292.088, -6688966.949, -6706464.68, -6681301.199]"
283,Falkland Islands,238.0,"[-6564065.094, -6498052.636, -6494824.371, -6512190.211, -6522097.646, -6486920.687, -6472560.473, -6499499.789, -6450073.936, -6427364.759, -6474452.904, -6424359.133, -6489369.716, -6468330.332, -6500167.706, -6562283.982, -6521429.729, -6529333.413, -6598574.136, -6568851.832, -6613156.99, -6600800.526, -6623287.063, -6649224.505, -6593898.718, -6565734.886, -6587664.826, -6560057.592, -6583768.644, -6552710.506, -6564065.094]","[-6662790.46, -6680410.3, -6703247.996, -6688966.949, -6699496.8, -6739239.941, -6730271.842, -6707358.429, -6685757.155, -6713080.742, -6718807.077, -6743189.04, -6754688.25, -6762063.496, -6782244.741, -6762063.496, -6801752.933, -6825841.712, -6798859.864, -6846910.274, -6821308.264, -6860743.71, -6857101.029, -6817864.545, -6750194.434, -6763683.349, -6725433.175, -6713796.314, -6703962.705, -6687540.218, -6662790.46]"
284,Guyana,328.0,"[-6662248.885, -6584881.839, -6511077.016, -6533340.915, -6521207.09, -6517867.505, -6491596.106, -6476456.655, -6479573.601, -6480130.198, -6465436.025, -6416344.13, -6404321.625, -6415008.296, -6398310.372, -6365693.762, -6363467.372, -6382948.283, -6365693.762, -6443283.447, -6438162.75, -6464322.83, -6420128.993, -6379052.1, -6367808.832, -6309922.697, -6288549.354, -6321945.202, -6382169.046, -6406548.015, -6454749.354, -6459758.731, -6492486.662, -6511967.572, -6548480.365, -6644883.044, -6648222.629, -6675829.863, -6664697.914, -6625068.175, -6649224.505, -6642434.016, -6696980.566, -6675829.863, -6702323.902, -6761211.912, -6836686.527, -6804403.875, -6807186.862, -6720135.02, -6711897.378, -6740061.209, -6759319.481, -6739281.973, -6657573.466, -6677165.697, -6662248.885]","[934850.883, 899759.34, 821349.548, 711914.642, 705530.218, 747994.569, 768734.428, 760661.75, 752029.81, 739700.841, 762231.342, 723341.178, 701498.314, 688620.48, 706874.249, 684365.814, 626733.006, 593631.498, 575633.71, 544120.56, 517087.949, 460259.754, 376924.359, 377370.416, 315831.067, 224355.026, 218117.384, 205642.719, 219899.546, 188157.225, 183702.553, 167109.671, 177577.525, 140941.944, 129696.144, 195507.635, 253429.821, 288861.457, 396887.229, 439391.208, 465840.404, 487608.378, 503463.482, 565574.836, 587706.247, 578986.985, 665895.096, 690859.901, 751805.622, 774677.599, 796101.033, 795315.724, 841669.851, 872784.299, 923938.051, 952632.257, 934850.883]"
285,Peru,604.0,"[-8368331.401, -8284619.144, -8267698.581, -8195340.912, -8177195.835, -8186212.714, -8142798.113, -8144690.544, -8118975.742, -8085023.297, -8031478.622, -7985169.714, -7947432.406, -7888433.076, -7799488.803, -7872180.43, -7824535.688, -7788134.215, -7814071.656, -7828209.232, -7863831.469, -7896559.399, -8004539.305, -8106174.0, -8152816.867, -8141350.959, -8205470.986, -8203801.194, -8232187.664, -8235749.887, -8202020.082, -8212261.475, -8186769.311, -8119866.297, -8149032.004, -8054744.395, -8035152.165, -7927617.537, -7847690.142, -7861493.759, -7745164.891, -7642305.682, -7688503.271, -7661786.593, -7679375.072, -7720897.242, -7694291.884, -7726908.495, -7711769.044, -7658780.967, -7752845.936, -7733142.386, -7769766.499, -7771881.569, -7808950.96, -7834331.804, -7946207.892, -7956783.243, -8065097.108, -8204580.43, -8364991.816, -8404176.277, -8450930.463, -8504697.777, -8488333.812, -8482879.157, -8549559.532, -8590747.743, -8595089.204, -8644849.016, -8645071.655, -8703514.388, -8792569.98, -8846003.336, -8903444.193, -9033799.317, -9025895.633, -9000180.831, -9000514.789, -9038474.735, -9023557.924, -9053502.867, -9050942.518, -8988826.243, -8930272.19, -8919696.839, -8955207.756, -8955541.715, -8940068.306, -8955541.715, -8920810.034, -8884631.199, -8864148.413, -8823628.118, -8795575.607, -8778989.002, -8755611.909, -8721436.826, -8703180.429, -8665443.122, -8530635.218, -8411300.724, -8392153.772, -8370001.193, -8374342.653, -8416866.699, -8368331.401]","[-4675.419, -55660.452, -109209.756, -140607.905, -175238.922, -189382.276, -200853.55, -248973.587, -273373.012, -262676.902, -274932.925, -238279.118, -268247.699, -248082.355, -298333.641, -423212.959, -426002.115, -481914.678, -485933.72, -461487.467, -459590.1, -488166.605, -503128.483, -568815.874, -673282.707, -726366.235, -763240.39, -816186.601, -821237.304, -841108.404, -868851.747, -883235.261, -932713.105, -1004330.491, -1052031.901, -1061849.978, -1118889.975, -1115272.976, -1053837.338, -1232106.802, -1225530.072, -1402437.146, -1536727.157, -1599009.376, -1601535.894, -1667428.148, -1719067.155, -1760989.285, -1818507.748, -1845174.509, -1953559.77, -1978873.058, -1996271.556, -2051130.618, -2075038.203, -2078790.962, -2003164.867, -1954725.622, -1886279.708, -1832764.79, -1736035.054, -1679866.944, -1649356.864, -1563663.737, -1557242.342, -1504781.971, -1386478.457, -1354017.406, -1305674.425, -1265010.008, -1225870.216, -1130986.908, -917414.137, -861549.304, -753262.86, -666790.516, -645080.221, -651010.634, -629305.776, -581334.372, -560657.676, -521555.497, -498885.285, -413841.982, -382723.24, -433923.765, -445305.336, -468965.723, -468519.242, -495647.204, -477560.932, -500448.543, -494642.308, -553729.514, -558869.7, -521443.805, -511057.16, -376701.331, -389526.176, -333776.755, -288415.723, -173902.587, -102975.002, -108096.4, -61337.985, -12579.111, -4675.419]"
286,South Georgia and the South Sandwich Islands,239.0,"[-4198525.915, -4076853.711, -4061268.983, -4082419.686, -4034552.305, -3983679.298, -4019746.813, -4058152.037, -4164907.429, -4145315.198, -4232812.318, -4198525.915]","[-7164855.212, -7193295.575, -7206793.249, -7224699.125, -7224317.723, -7315811.505, -7339772.398, -7270026.918, -7221457.805, -7197665.526, -7181338.116, -7164855.212]"
287,Uruguay,858.0,"[-6352112.784, -6323837.633, -6252927.117, -6232889.609, -6186914.659, -6149288.671, -6076485.724, -5980639.643, -5964720.956, -5908615.932, -5957819.147, -5959154.981, -5941009.904, -5986205.617, -6028061.746, -6117339.978, -6201274.874, -6251925.242, -6281202.268, -6271851.431, -6271962.75, -6274523.099, -6324505.55, -6362242.857, -6440500.459, -6502839.374, -6496160.205, -6469666.166, -6479462.281, -6461094.565, -6465547.345, -6435045.804, -6444396.642, -6417346.005, -6369255.985, -6352112.784]","[-3515123.758, -3516796.416, -3582849.856, -3643532.971, -3610950.311, -3666691.552, -3692242.601, -3775918.726, -3822789.992, -3860049.903, -3915363.882, -3987118.38, -3994479.061, -4083314.141, -4119125.402, -4160620.118, -4129416.909, -4155051.408, -4141209.606, -4134295.137, -4127791.305, -4123728.329, -4121968.163, -4089927.267, -4093032.726, -4017394.305, -3913768.456, -3894109.425, -3746520.341, -3731717.04, -3692634.103, -3619769.038, -3569146.278, -3528511.188, -3540752.453, -3515123.758]"
288,Venezuela,862.0,"[-7793254.911, -7750730.866, -7665014.858, -7614698.448, -7584085.588, -7373135.153, -7326380.967, -7314358.462, -7332280.9, -7332948.817, -7241889.474, -7143928.322, -7104298.583, -7084706.353, -7150162.213, -7153724.437, -6887002.937, -6940102.334, -6999324.303, -7000771.456, -6982626.379, -6971049.152, -6969935.958, -6958024.772, -6939545.737, -6921623.299, -6882327.518, -6849265.63, -6862067.371, -6791045.536, -6766555.248, -6791045.536, -6773345.737, -6785813.52, -6769449.555, -6777687.197, -6730933.011, -6704661.611, -6657684.786, -6759319.481, -6740061.209, -6711897.378, -6720135.02, -6806296.306, -6816315.06, -6804403.875, -6836686.527, -6744959.267, -6785813.52, -6826333.814, -6851603.339, -6894016.065, -6953238.034, -6963702.066, -6985298.047, -6983739.574, -7008786.46, -7035948.416, -7060883.982, -7068565.026, -7088602.535, -7120551.229, -7141813.251, -7186897.645, -7215061.476, -7143817.002, -7149605.616, -7122221.021, -7130792.622, -7059993.426, -7053982.173, -7130903.941, -7132573.734, -7162073.399, -7168307.29, -7207380.431, -7213614.323, -7253355.381, -7255247.812, -7295990.746, -7297994.497, -7381595.435, -7442041.918, -7479445.267, -7526867.37, -7554251.965, -7493026.245, -7528982.44, -7553472.728, -7554474.604, -7527980.565, -7508054.376, -7548685.99, -7604902.333, -7689727.785, -7711991.683, -7805500.055, -7868840.846, -7906244.195, -8018231.602, -8036710.638, -8067880.095, -8057416.063, -8087917.604, -8100274.067, -8120534.214, -8127324.703, -8165173.33, -8120311.575, -8115302.198, -8070329.124, -8042387.932, -8011886.391, -7940753.237, -8010327.919, -7968137.831, -8029586.19, -8014780.698, -7983833.88, -7995411.107, -7982832.004, -7930734.483, -7910029.057, -7906466.834, -7969362.346, -7951662.547, -7958898.314, -7814516.934, -7794256.787, -7807726.445, -7768764.623, -7770434.416, -7818524.436, -7816632.005, -7793254.911]","[1368478.19, 1286130.895, 1283745.586, 1254227.752, 1174207.263, 1192892.129, 1144332.124, 1143087.87, 1151572.277, 1153608.834, 1126125.042, 1173528.002, 1168886.736, 1174546.898, 1175679.04, 1194251.421, 1203314.743, 1179415.368, 1179188.913, 1161303.546, 1162774.784, 1130195.398, 1145350.182, 1140033.974, 1098323.007, 1121150.78, 1091093.364, 1087930.832, 1108153.046, 1069186.95, 1043570.024, 1024847.521, 1027102.778, 1008162.554, 1004330.491, 960850.177, 951281.517, 965916.806, 927650.361, 841669.851, 795315.724, 796101.033, 774565.458, 752366.094, 733089.167, 690859.901, 665895.096, 554958.656, 506813.546, 505473.503, 474658.557, 459143.667, 465952.02, 447760.369, 449545.89, 411164.724, 401906.431, 440283.882, 443073.545, 427787.218, 447871.963, 431022.802, 460482.973, 457469.562, 475439.956, 397444.906, 347934.526, 303348.592, 278164.225, 272927.326, 252649.971, 214775.876, 183591.187, 151520.077, 170227.707, 136488.112, 146397.984, 125242.475, 104756.35, 72247.895, 110434.452, 82935.358, 136822.147, 261785.594, 313156.151, 310369.838, 376032.251, 421762.629, 504803.491, 587594.455, 610739.353, 690971.875, 705642.22, 687164.902, 692987.43, 675969.333, 778939.153, 792735.51, 778266.253, 783313.212, 824267.972, 835831.113, 929000.369, 962764.166, 1017744.293, 1016391.439, 1038832.169, 1025862.371, 1100695.537, 1168320.77, 1241860.889, 1248554.304, 1305106.13, 1327618.497, 1298287.377, 1199009.367, 1097758.141, 1056094.253, 1049662.391, 1031613.672, 1011994.978, 1022705.146, 1043795.651, 1086914.36, 1209093.863, 1209547.169, 1227004.055, 1271821.691, 1285790.126, 1296923.803, 1281019.736, 1311244.265, 1304310.533, 1355611.17, 1368478.19]"
289,Botswana,72.0,"[2801132.347, 2888963.425, 2913231.074, 3028558.067, 3037797.584, 3086221.563, 3082770.659, 3118949.493, 3228153.914, 3234276.486, 3270010.042, 3155128.328, 3088225.314, 3020654.383, 2989596.245, 2939836.432, 2877274.879, 2840205.488, 2747587.672, 2663652.776, 2612223.171, 2561461.483, 2529624.109, 2454817.411, 2425317.746, 2415076.353, 2326354.719, 2302643.667, 2293738.108, 2322458.536, 2316892.562, 2269247.82, 2226278.496, 2226278.496, 2337597.987, 2337597.987, 2593410.177, 2628921.095, 2693152.441, 2735676.486, 2801132.347]","[-2011580.114, -2144695.748, -2219325.24, -2282747.487, -2332238.967, -2334021.729, -2402255.437, -2460455.047, -2484053.153, -2514166.802, -2534953.469, -2580461.24, -2659857.046, -2695390.372, -2785488.71, -2832325.941, -2845681.765, -2959995.338, -2977298.869, -2954314.336, -2909806.375, -2912268.706, -3001062.747, -3077694.297, -3083050.221, -3106116.243, -3098007.682, -3111982.259, -3063006.987, -3015562.91, -2982865.058, -2880044.198, -2846539.878, -2511525.235, -2511525.235, -2074686.417, -2037665.593, -2096391.311, -2039889.642, -2046211.935, -2011580.114]"
290,Burkina Faso,854.0,"[-44082.518, 25603.483, 18590.355, 51763.563, 143045.546, 110428.935, 112544.005, 175662.156, 221414.467, 245014.199, 252027.327, 229095.512, 267612.056, 256034.829, 224308.774, 161190.623, 126792.9, 124009.913, 55659.745, -31726.055, -68795.445, -315479.437, -326500.066, -308132.351, -306128.6, -355220.495, -459415.539, -486020.897, -503052.779, -521086.536, -553703.147, -570512.39, -609140.254, -611032.685, -578861.352, -601904.487, -527320.428, -489360.482, -498711.319, -471215.405, -483905.826, -455630.676, -441381.781, -440825.184, -383161.687, -360007.233, -363569.457, -319932.217, -316036.034, -275404.42, -233770.931, -220412.592, -119223.175, -80150.033, -44082.518]","[1691274.662, 1688969.648, 1634288.189, 1564351.835, 1499747.422, 1502264.582, 1462474.348, 1417491.828, 1429016.185, 1417605.908, 1393430.83, 1386364.497, 1332054.665, 1307038.377, 1279202.63, 1286698.852, 1262853.272, 1235622.481, 1224509.661, 1251050.501, 1222128.821, 1232333.609, 1189494.132, 1166056.997, 1050452.212, 1110300.182, 1099565.742, 1071557.655, 1090302.706, 1081945.336, 1108153.046, 1153156.256, 1158474.414, 1241520.582, 1281701.177, 1326026.181, 1345936.022, 1381122.817, 1428559.688, 1428902.06, 1473445.316, 1505010.836, 1517601.35, 1502951.12, 1477789.172, 1492769.223, 1540966.441, 1534550.486, 1580412.556, 1608542.528, 1591201.69, 1628999.02, 1664204.288, 1698998.036, 1691274.662]"
291,Burundi,108.0,"[3359176.954, 3312645.407, 3275019.419, 3254647.952, 3257096.981, 3228599.191, 3235167.041, 3264555.387, 3269564.764, 3308860.544, 3330456.526, 3335131.944, 3400031.207, 3384780.437, 3434206.291, 3432981.777, 3389789.814, 3359176.954]","[-456018.696, -497880.35, -495647.204, -427452.509, -342248.92, -313044.697, -289752.929, -295436.198, -316276.892, -313936.329, -301008.258, -259111.698, -268693.371, -318617.497, -331770.276, -362540.007, -396552.625, -456018.696]"
292,Central African Republic,140.0,"[2513705.422, 2546210.713, 2634932.347, 2633596.513, 2609440.184, 2626026.788, 2618011.784, 2700054.249, 2694265.636, 2767068.583, 2808256.794, 2805473.807, 2940726.988, 2925921.496, 2954196.647, 2944623.17, 3023993.967, 3033233.485, 3056499.259, 3055274.744, 3017537.437, 2991043.398, 2948185.394, 2842209.239, 2822728.328, 2819277.424, 2790000.398, 2752151.771, 2713746.547, 2701501.403, 2602872.334, 2549661.617, 2509809.239, 2477749.226, 2419751.771, 2291289.079, 2245870.727, 2162937.706, 2064419.957, 2073436.836, 2057963.426, 2023454.384, 1944528.865, 1931838.443, 1854582.717, 1837773.474, 1799034.291, 1784674.076, 1697288.276, 1616915.604, 1627490.955, 1605338.377, 1640737.975, 1694171.33, 1724672.871, 1777772.268, 1846901.672, 1874174.947, 1966013.527, 2071878.363, 2128873.942, 2099708.235, 2102045.945, 2275815.67, 2413072.602, 2429659.206, 2513705.422]","[1233581.074, 1224963.173, 1106684.024, 1038268.177, 1008275.267, 1006133.77, 974925.643, 972898.487, 927875.359, 913590.217, 878402.805, 836504.778, 741493.974, 721772.694, 692875.453, 679215.833, 643849.45, 595420.354, 566021.867, 559316.69, 580775.463, 561328.178, 562669.201, 601122.642, 591842.69, 562110.438, 549036.613, 545572.996, 569933.508, 550042.21, 511615.547, 536858.797, 469523.827, 458474.021, 480463.405, 491516.043, 545126.09, 572057.059, 481468.13, 386626.51, 406925.882, 387964.808, 413061.108, 398560.269, 394545.019, 315385.244, 249753.419, 331993.217, 413730.428, 588935.975, 656605.878, 678320.229, 697130.732, 808555.391, 840434.675, 835831.113, 880650.396, 841332.982, 891777.58, 899646.911, 968844.468, 989569.128, 995427.967, 1023043.408, 1146028.903, 1213853.876, 1233581.074]"
293,Chad,148.0,"[2410957.532, 2671667.779, 2671667.779, 2574597.183, 2552555.924, 2553223.841, 2523724.176, 2528844.872, 2491664.162, 2513260.144, 2457155.12, 2481422.769, 2428434.692, 2443017.545, 2471404.015, 2502128.195, 2489660.412, 2502239.514, 2520607.23, 2511479.032, 2558010.579, 2546210.713, 2506914.933, 2431217.679, 2413072.602, 2275815.67, 2114068.45, 2099708.235, 2128873.942, 2071878.363, 1966013.527, 1874174.947, 1846901.672, 1777772.268, 1724672.871, 1735248.222, 1686601.605, 1555801.203, 1582406.562, 1746602.811, 1685599.73, 1683373.34, 1656990.62, 1651424.646, 1620032.55, 1610459.073, 1567712.389, 1517618.618, 1499473.541, 1524520.426, 1601887.473, 1729125.65, 1736918.015, 1753949.897, 1781000.533, 1716212.59, 1726008.705, 1691833.621, 1669681.042, 1781111.853, 2410957.532]","[2360546.134, 2213892.183, 1769891.348, 1772319.766, 1753246.055, 1700842.784, 1673646.768, 1654420.115, 1633253.265, 1596138.631, 1548644.682, 1500205.07, 1438604.294, 1417605.908, 1431983.592, 1417834.069, 1396622.628, 1349578.071, 1353562.06, 1303855.915, 1266826.317, 1224963.173, 1234034.709, 1215100.656, 1146028.903, 1023043.408, 1003766.983, 989569.128, 968844.468, 899646.911, 891777.58, 841332.982, 880650.396, 835831.113, 840434.675, 868514.686, 961638.28, 1078783.568, 1119794.28, 1118776.938, 1180207.974, 1322159.466, 1364378.369, 1417491.828, 1435179.603, 1469216.416, 1469216.416, 1540737.273, 1621986.811, 1638428.306, 1774632.779, 1891626.622, 2141754.157, 2266516.559, 2315845.727, 2370190.216, 2388182.553, 2451359.8, 2632018.638, 2686408.661, 2360546.134]"
294,Ethiopia,231.0,"[4222014.327, 4280791.018, 4358603.343, 4369401.333, 4406804.682, 4444987.267, 4466917.207, 4557642.592, 4720391.688, 4656382.98, 4651707.562, 4745995.17, 4783064.561, 4750002.672, 4770485.458, 4837945.07, 4897500.997, 5232127.387, 5343446.878, 5006037.501, 4857425.981, 4795866.302, 4769372.264, 4684212.853, 4656828.258, 4586029.062, 4536937.167, 4437862.82, 4403019.819, 4289807.897, 4244278.225, 4122049.425, 4013067.643, 3986239.646, 3992139.579, 3931359.137, 3910208.434, 3889391.689, 3817479.298, 3753247.952, 3678663.893, 3697922.165, 3759147.885, 3801004.013, 3796217.275, 3822043.397, 3817701.937, 3851988.34, 3872359.807, 3894735.024, 3901080.235, 3969875.681, 4025312.787, 4069395.305, 4120824.91, 4153552.84, 4177041.253, 4222014.327]","[1674798.535, 1621641.998, 1649241.802, 1621182.255, 1644179.59, 1621871.873, 1637048.192, 1583625.876, 1399130.711, 1316132.895, 1230405.8, 1243108.711, 1231766.595, 1189494.132, 1143653.434, 1053273.13, 1006359.185, 893576.165, 893576.165, 547584.109, 541104.05, 513402.412, 477337.668, 465617.171, 439725.96, 438610.125, 477449.3, 431245.95, 379266.177, 407595.161, 402129.512, 488948.128, 496652.112, 533954.286, 593072.491, 594749.527, 627068.579, 731632.464, 775350.453, 855595.835, 869862.943, 942390.197, 934850.883, 961750.867, 1068848.29, 1132343.824, 1185077.235, 1221448.612, 1198782.783, 1219634.789, 1315450.715, 1418290.398, 1425136.188, 1606819.409, 1603143.806, 1625665.107, 1595105.24, 1674798.535]"
295,Lesotho,426.0,"[3189414.731, 3262996.914, 3278136.365, 3239731.141, 3143217.142, 3129190.886, 3088559.272, 3048150.297, 3050933.284, 3007630.002, 3045812.588, 3089561.147, 3189414.731]","[-3321156.437, -3385577.438, -3423334.521, -3499180.209, -3537014.391, -3591001.542, -3581556.426, -3546813.04, -3522201.891, -3454541.206, -3437649.568, -3362542.963, -3321156.437]"
296,Mali,466.0,"[-541903.281, 129909.846, 129687.207, 178111.185, 200152.444, 246572.672, 264383.791, 299338.111, 362344.943, 346760.214, 366909.042, 475000.267, 467541.861, 432587.541, 389061.62, 145939.852, 78146.283, -80150.033, -119223.175, -220412.592, -222416.343, -275404.42, -316036.034, -319932.217, -363569.457, -360007.233, -383050.368, -440825.184, -433700.736, -441604.42, -483349.229, -468543.737, -498711.319, -489360.482, -527320.428, -601570.528, -578861.352, -611032.685, -613926.992, -686507.3, -695524.178, -715450.367, -739272.738, -739495.377, -772557.266, -782019.423, -848922.437, -885546.549, -926734.761, -922727.259, -965362.624, -929851.707, -985066.174, -976494.573, -1003545.21, -1042061.753, -1037386.335, -1081580.173, -1151043.535, -1186665.772, -1217167.312, -1249227.326, -1276389.281, -1264478.096, -1290972.135, -1317132.215, -1340064.03, -1333050.902, -1358097.788, -1362439.248, -1313347.352, -1307558.739, -1281843.936, -1213271.13, -1193456.261, -1046514.533, -1038722.169, -1038722.169, -612257.199, -593666.844, -624391.024, -731591.693, -541903.281]","[2875867.452, 2405715.736, 2360427.104, 2343770.583, 2308366.734, 2310859.393, 2276348.207, 2284762.531, 2253494.622, 2173311.025, 2155171.384, 2172132.613, 1850511.616, 1771741.549, 1730493.202, 1721259.614, 1682862.401, 1698998.036, 1664204.288, 1628999.02, 1596253.454, 1608542.528, 1580412.556, 1534550.486, 1540966.441, 1492769.223, 1477903.493, 1502951.12, 1510389.712, 1517372.38, 1475617.16, 1438832.621, 1428559.688, 1381122.817, 1345936.022, 1326708.592, 1281701.177, 1241520.582, 1167641.623, 1144105.893, 1202634.911, 1182585.9, 1195044.366, 1160171.866, 1159040.223, 1135962.515, 1171150.692, 1136414.876, 1185756.721, 1234261.529, 1227797.764, 1274773.864, 1306356.394, 1343090.972, 1393544.817, 1402665.19, 1377590.899, 1348895.154, 1371553.421, 1334329.87, 1372122.942, 1345480.796, 1362328.667, 1457447.411, 1501578.061, 1495285.747, 1531113.995, 1595564.52, 1620952.386, 1662016.906, 1677217.419, 1741809.177, 1763185.586, 1701534.6, 1740192.282, 1739845.819, 1770353.884, 1747122.6, 1746891.557, 1843318.419, 1862698.872, 2875744.624, 2875867.452]"
297,Niger,562.0,"[1534984.459, 1579512.255, 1669681.042, 1691833.621, 1726008.705, 1716212.59, 1781000.533, 1753949.897, 1736918.015, 1729125.65, 1601887.473, 1524520.426, 1499584.86, 1517618.618, 1432793.166, 1388599.328, 1275610.045, 1186220.494, 1114419.422, 1071784.057, 999426.388, 873301.405, 772779.905, 698752.444, 615596.784, 542571.198, 461085.331, 456743.871, 406650.1, 401863.362, 368467.515, 363903.415, 335628.265, 330062.29, 321045.411, 315034.159, 264272.471, 266944.139, 229095.512, 252027.327, 238557.669, 175662.156, 110094.976, 110428.935, 143045.546, 51763.563, 18590.355, 25603.483, 107534.628, 145939.852, 389061.62, 431808.305, 467541.861, 475000.267, 647100.2, 830332.082, 1335833.89, 1493128.33, 1534984.459]","[2629600.155, 2589022.857, 2632018.638, 2451359.8, 2388182.553, 2370190.216, 2315845.727, 2266516.559, 2141754.157, 1891626.622, 1774632.779, 1638428.306, 1627389.49, 1540737.273, 1517028.928, 1466016.59, 1503294.395, 1501005.973, 1480533.007, 1437691.003, 1440773.475, 1498717.741, 1460189.266, 1537185.426, 1561140.861, 1549103.154, 1514395.943, 1458361.333, 1405287.819, 1310903.226, 1333419.768, 1347529.365, 1375995.975, 1378274.463, 1388643.776, 1392177.003, 1373262.018, 1333761.053, 1386364.497, 1393430.83, 1424793.86, 1417491.828, 1465102.421, 1502264.582, 1499747.422, 1564351.835, 1634288.189, 1688969.648, 1687010.555, 1721259.614, 1730493.202, 1770700.793, 1850511.616, 2172132.613, 2207162.058, 2373167.831, 2692598.219, 2657555.541, 2629600.155]"
298,Rwanda,646.0,"[3389567.175, 3432981.777, 3431534.623, 3354501.536, 3335131.944, 3330456.526, 3308860.544, 3269564.764, 3245074.476, 3232829.332, 3219137.035, 3213905.019, 3241178.294, 3243404.684, 3268562.889, 3320103.813, 3330122.567, 3345595.976, 3389567.175]","[-116892.008, -183925.284, -262454.075, -271478.854, -259111.698, -301008.258, -313936.329, -316276.892, -288638.59, -305577.519, -298445.082, -268804.79, -251201.689, -207202.008, -168000.535, -145729.891, -164882.528, -159314.755, -116892.008]"
