,country_name,country_id,x_coord,y_coord
190,Canada,124.0,"[-95.419, -93.645, -93.088, -93.895, -95.845, -96.332, -95.419]","[77.795, 77.784, 77.66, 77.435, 77.465, 77.608, 77.795]"
191,Canada,124.0,"[-101.633, -100.891, -102.513, -102.396, -101.633]","[77.895, 77.737, 77.795, 77.886, 77.895]"
192,Canada,124.0,"[-114.344, -114.324, -113.554, -114.298, -115.11, -114.344]","[78.078, 77.993, 77.824, 77.71, 77.954, 78.078]"
193,Canada,124.0,"[-110.312, -109.547, -110.961, -110.049, -110.179, -112.03, -113.198, -113.07, -113.317, -112.5, -110.312]","[78.119, 78.046, 77.822, 77.774, 77.518, 77.329, 77.524, 77.628, 77.802, 77.997, 78.119]"
194,Canada,124.0,"[-110.38, -109.218, -109.394, -110.353, -111.143, -111.45, -111.883, -113.15, -113.321, -110.38]","[78.757, 78.456, 78.313, 78.275, 78.392, 78.269, 78.363, 78.27, 78.337, 78.757]"
195,Canada,124.0,"[-98.051, -96.549, -96.168, -96.297, -94.826, -95.436, -94.895, -95.105, -97.129, -97.005, -97.794, -97.724, -96.956, -96.848, -97.947, -97.777, -98.403, -98.037, -98.394, -98.051]","[78.819, 78.684, 78.618, 78.527, 78.363, 78.232, 78.109, 77.951, 77.806, 77.914, 78.033, 78.087, 78.071, 78.108, 78.22, 78.24, 78.479, 78.543, 78.722, 78.819]"
196,Canada,124.0,"[-103.967, -102.862, -102.6, -102.771, -102.562, -101.854, -100.959, -101.204, -100.344, -99.864, -100.038, -99.481, -99.878, -99.798, -98.915, -99.158, -99.903, -100.586, -101.016, -102.611, -102.815, -102.622, -102.774, -104.436, -105.022, -103.548, -103.383, -104.031, -103.299, -104.21, -103.825, -104.105, -104.981, -104.685, -105.592, -105.648, -105.448, -103.967]","[79.374, 79.235, 79.067, 78.943, 78.868, 79.09, 78.937, 78.805, 78.831, 78.688, 78.635, 78.587, 78.438, 78.305, 78.06, 77.842, 77.783, 77.868, 78.196, 78.243, 78.292, 78.364, 78.396, 78.266, 78.503, 78.497, 78.619, 78.628, 78.735, 78.775, 78.898, 78.982, 78.796, 79.025, 79.026, 79.161, 79.337, 79.374]"
197,Canada,124.0,"[-99.571, -98.827, -98.626, -98.834, -100.178, -100.027, -99.571]","[80.15, 80.077, 79.791, 79.669, 79.917, 80.094, 80.15]"
198,Canada,124.0,"[-93.483, -91.805, -91.848, -90.557, -90.749, -89.069, -89.244, -89.052, -89.21, -88.77, -88.101, -88.673, -88.604, -87.615, -87.562, -88.259, -87.007, -87.482, -86.936, -87.435, -86.361, -86.014, -86.166, -86.034, -85.704, -84.88, -86.697, -86.985, -86.97, -87.613, -87.998, -87.985, -87.719, -88.156, -88.241, -88.105, -88.382, -87.885, -88.195, -88.805, -88.545, -88.835, -89.962, -90.117, -89.468, -90.259, -90.765, -90.31, -90.344, -92.048, -92.987, -91.633, -93.295, -93.823, -93.023, -94.306, -93.406, -90.333, -92.297, -92.709, -91.113, -93.131, -92.984, -93.383, -93.306, -94.048, -94.275, -93.867, -94.405, -95.146, -95.428, -95.162, -95.249, -95.772, -95.769, -94.583, -94.307, -95.93, -96.639, -96.136, -96.642, -96.306, -96.74, -94.39, -94.789, -94.07, -95.339, -95.704, -95.266, -95.206, -96.626, -95.423, -95.226, -96.048, -95.749, -95.97, -93.763, -94.615, -93.834, -95.5, -94.872, -94.348, -93.806, -94.272, -93.007, -94.36, -93.483]","[81.379, 81.163, 81.062, 80.64, 80.561, 80.483, 80.396, 80.331, 80.29, 80.125, 80.089, 80.279, 80.39, 80.406, 80.175, 80.154, 79.95, 79.832, 79.919, 79.532, 79.652, 79.569, 79.466, 79.439, 79.62, 79.269, 78.957, 79.056, 78.888, 78.642, 78.808, 78.967, 79.085, 78.996, 78.816, 78.681, 78.66, 78.559, 78.453, 78.606, 78.4, 78.149, 78.613, 78.555, 78.151, 78.335, 78.32, 78.275, 78.142, 78.202, 78.473, 78.54, 78.581, 78.771, 78.761, 78.985, 79.162, 79.244, 79.206, 79.254, 79.385, 79.486, 79.392, 79.338, 79.457, 79.256, 79.268, 79.397, 79.431, 79.274, 79.336, 79.352, 79.406, 79.409, 79.538, 79.628, 79.757, 79.651, 79.883, 79.906, 80.016, 80.048, 80.081, 79.979, 80.087, 80.18, 80.118, 80.172, 80.204, 80.24, 80.332, 80.329, 80.377, 80.487, 80.521, 80.582, 80.522, 80.682, 80.705, 80.815, 81.059, 80.962, 81.03, 81.11, 81.158, 81.251, 81.379]"
199,Canada,124.0,"[-74.042, -66.33, -68.589, -65.72, -65.423, -65.517, -65.14, -65.419, -64.88, -64.413, -63.566, -63.431, -63.984, -62.945, -63.418, -62.262, -61.102, -64.335, -68.25, -69.018, -69.293, -68.359, -68.89, -68.78, -66.619, -70.197, -69.586, -70.028, -69.978, -64.418, -67.61, -67.498, -68.977, -68.867, -69.492, -70.211, -70.327, -70.728, -70.815, -70.332, -70.454, -69.905, -70.109, -72.383, -71.831, -72.278, -70.456, -71.396, -70.852, -71.467, -72.691, -73.065, -72.899, -74.247, -74.888, -73.321, -73.097, -75.105, -74.857, -75.0, -77.101, -75.833, -77.113, -77.386, -77.154, -78.046, -77.304, -77.591, -74.533, -74.432, -74.797, -74.385, -77.797, -78.246, -76.049, -78.863, -77.664, -78.267, -78.17, -77.575, -75.716, -76.435, -74.912, -74.696, -74.815, -74.578, -76.63, -75.003, -76.893, -75.576, -75.865, -78.182, -78.405, -77.696, -78.728, -80.764, -81.961, -81.665, -81.794, -81.148, -82.139, -82.211, -82.217, -80.075, -80.374, -79.29, -79.005, -79.398, -78.755, -78.098, -77.742, -77.803, -78.39, -78.813, -79.293, -81.06, -80.754, -82.096, -81.782, -82.302, -82.735, -82.492, -82.13, -82.246, -82.136, -83.04, -83.393, -83.541, -83.154, -83.736, -84.096, -84.294, -84.149, -85.048, -84.985, -84.383, -84.904, -86.395, -86.207, -86.595, -86.283, -86.777, -87.445, -87.379, -87.528, -87.403, -88.387, -88.48, -88.708, -88.491, -88.595, -88.711, -88.59, -88.684, -88.898, -89.664, -89.368, -89.527, -88.97, -88.741, -88.661, -88.447, -88.387, -88.555, -86.616, -87.236, -86.847, -87.727, -87.624, -88.231, -88.086, -88.225, -86.423, -85.964, -85.721, -85.814, -84.468, -84.618, -83.466, -83.853, -83.238, -82.298, -82.774, -83.209, -83.882, -84.789, -84.433, -84.949, -85.306, -84.941, -85.412, -84.311, -85.694, -84.285, -85.074, -84.984, -84.629, -84.197, -84.009, -84.969, -84.593, -84.856, -84.617, -85.452, -86.281, -85.821, -86.694, -87.527, -87.063, -87.504, -87.523, -86.826, -87.101, -86.84, -85.078, -82.346, -82.216, -82.588, -82.199, -83.261, -81.71, -81.482, -82.539, -84.705, -84.507, -83.903, -83.483, -83.354, -84.311, -84.493, -85.142, -86.454, -86.415, -85.394, -85.231, -86.492, -86.626, -86.497, -83.783, -82.094, -81.617, -81.726, -80.59, -79.704, -81.511, -81.667, -81.408, -83.195, -78.08, -77.968, -79.993, -76.47, -78.968, -78.322, -78.429, -76.707, -78.833, -79.442, -79.026, -79.47, -80.932, -83.09, -81.734, -83.562, -83.082, -83.214, -83.783, -83.655, -83.78, -85.156, -86.713, -85.678, -82.302, -85.65, -87.495, -89.42, -85.758, -85.908, -84.641, -89.699, -90.28, -88.874, -89.933, -88.798, -87.208, -88.248, -90.405, -90.826, -89.498, -90.698, -91.398, -91.912, -90.578, -89.227, -89.322, -89.117, -89.369, -89.253, -88.876, -89.046, -87.966, -88.03, -86.775, -87.166, -86.268, -85.375, -85.697, -84.499, -86.857, -86.064, -86.814, -85.848, -84.4, -84.631, -82.609, -80.842, -80.42, -82.691, -82.258, -82.357, -81.739, -79.367, -78.107, -78.436, -78.028, -78.276, -77.088, -74.042]","[83.211, 82.927, 82.623, 82.849, 82.835, 82.791, 82.753, 82.787, 82.91, 82.755, 82.833, 82.765, 82.711, 82.577, 82.433, 82.529, 82.309, 81.711, 81.558, 81.688, 81.708, 81.543, 81.549, 81.519, 81.516, 81.172, 81.179, 81.097, 81.081, 81.486, 80.937, 80.892, 80.611, 80.596, 80.37, 80.339, 80.476, 80.557, 80.546, 80.408, 80.343, 80.259, 80.188, 80.205, 80.107, 80.059, 80.091, 79.929, 79.882, 79.722, 79.672, 79.799, 79.815, 79.886, 79.842, 79.768, 79.567, 79.495, 79.415, 79.369, 79.544, 79.344, 79.461, 79.443, 79.323, 79.352, 79.266, 79.236, 79.234, 79.221, 79.168, 79.051, 79.206, 79.167, 79.098, 79.065, 79.016, 78.779, 78.763, 78.98, 78.972, 78.845, 78.854, 78.769, 78.638, 78.586, 78.524, 78.328, 78.206, 78.125, 77.958, 77.974, 77.905, 77.598, 77.314, 77.328, 77.684, 77.534, 77.439, 77.329, 77.314, 77.299, 77.289, 77.196, 77.072, 77.222, 77.088, 76.923, 76.818, 77.02, 76.82, 76.656, 76.457, 76.572, 76.301, 76.131, 76.415, 76.514, 76.689, 76.636, 76.825, 76.64, 76.578, 76.51, 76.442, 76.433, 76.762, 76.683, 76.422, 76.431, 76.626, 76.655, 76.476, 76.582, 76.424, 76.316, 76.282, 76.388, 76.522, 76.642, 76.522, 76.349, 76.457, 76.511, 76.628, 76.351, 76.392, 76.82, 76.715, 76.559, 76.399, 76.412, 76.484, 76.601, 76.407, 76.572, 76.726, 76.849, 76.99, 76.998, 77.044, 77.064, 77.093, 77.097, 77.181, 77.204, 77.367, 77.362, 77.49, 77.656, 77.803, 77.853, 77.839, 77.709, 77.476, 77.419, 77.295, 77.385, 77.355, 77.458, 77.571, 78.077, 78.019, 77.704, 77.499, 77.521, 77.75, 77.599, 77.73, 77.845, 77.839, 77.895, 77.935, 78.082, 78.096, 78.176, 78.202, 78.162, 78.175, 78.219, 78.347, 78.376, 78.601, 78.102, 78.078, 78.387, 78.12, 78.137, 78.205, 78.216, 78.403, 78.549, 78.589, 78.743, 78.922, 78.568, 78.588, 78.707, 78.73, 78.833, 78.86, 79.057, 78.889, 79.02, 79.148, 79.04, 79.022, 79.054, 79.188, 79.415, 79.646, 79.777, 79.965, 79.901, 79.926, 80.017, 80.128, 80.298, 80.247, 79.852, 79.617, 79.585, 79.561, 79.706, 79.714, 79.91, 79.949, 80.325, 80.562, 80.587, 80.613, 80.852, 80.879, 81.146, 81.161, 81.436, 81.1, 81.198, 81.087, 80.848, 80.654, 80.539, 80.815, 80.737, 80.82, 80.839, 80.728, 80.623, 80.543, 80.508, 80.599, 80.966, 81.176, 81.047, 80.623, 80.909, 81.071, 81.098, 81.287, 81.006, 81.169, 81.24, 81.326, 81.498, 81.49, 81.58, 81.362, 81.436, 81.625, 81.675, 81.511, 81.63, 81.878, 81.784, 81.82, 81.896, 81.902, 81.941, 81.816, 81.982, 82.124, 82.103, 81.886, 81.957, 82.046, 81.851, 82.0, 81.882, 82.196, 82.232, 82.285, 82.457, 82.455, 82.401, 82.28, 82.029, 82.041, 82.395, 82.527, 82.675, 82.8, 82.972, 82.949, 82.878, 82.808, 82.866, 83.126, 83.211]"
200,Colombia,170.0,"[-71.659, -71.239, -71.118, -71.972, -72.246, -72.497, -72.901, -72.946, -73.348, -73.009, -72.948, -72.766, -72.655, -72.381, -72.475, -72.195, -72.029, -71.023, -70.687, -70.118, -69.278, -69.078, -68.316, -67.811, -67.446, -67.625, -67.863, -67.854, -67.634, -67.311, -67.861, -67.615, -67.216, -66.852, -67.091, -67.136, -67.395, -67.907, -68.2, -68.286, -68.163, -69.846, -69.846, -69.245, -69.115, -69.481, -70.044, -70.065, -69.611, -69.395, -69.947, -70.3, -70.717, -70.056, -70.3, -70.615, -70.999, -71.396, -71.732, -72.148, -72.629, -72.934, -73.165, -73.148, -73.538, -73.569, -74.27, -74.391, -74.784, -75.806, -76.277, -76.587, -77.528, -77.48, -77.665, -78.185, -78.311, -78.517, -79.041, -78.844, -78.533, -78.686, -78.56, -78.542, -78.415, -78.319, -78.239, -78.102, -78.011, -77.93, -77.876, -77.806, -77.767, -77.613, -77.672, -77.463, -77.023, -77.277, -77.163, -77.262, -77.357, -77.431, -77.525, -77.275, -77.412, -77.555, -77.244, -77.461, -77.293, -77.696, -77.681, -77.892, -77.703, -77.729, -77.563, -77.158, -77.408, -76.835, -76.922, -76.757, -76.758, -76.937, -76.333, -76.082, -75.62, -75.575, -75.705, -75.521, -75.667, -75.703, -75.259, -74.854, -74.84, -74.768, -74.832, -74.843, -74.277, -74.516, -74.387, -74.212, -74.24, -74.143, -73.272, -72.295, -72.175, -71.926, -71.954, -71.659]","[12.464, 12.319, 12.029, 11.643, 11.145, 11.086, 10.437, 9.839, 9.175, 9.291, 9.092, 9.104, 8.616, 8.316, 7.487, 7.384, 7.019, 6.974, 7.103, 6.98, 6.061, 6.213, 6.161, 6.326, 6.195, 5.478, 5.271, 4.53, 3.786, 3.376, 2.787, 2.812, 2.392, 1.344, 1.168, 1.79, 2.232, 1.805, 2.039, 1.832, 1.728, 1.714, 1.076, 1.056, 0.645, 0.734, 0.563, -0.164, -0.499, -1.129, -4.227, -3.817, -3.799, -2.759, -2.5, -2.481, -2.208, -2.408, -2.14, -2.469, -2.359, -2.455, -2.236, -1.804, -1.701, -1.321, -0.981, -0.546, -0.201, 0.05, 0.437, 0.219, 0.403, 0.651, 0.818, 0.938, 1.19, 1.188, 1.597, 1.822, 1.764, 2.169, 2.445, 2.336, 2.512, 2.376, 2.563, 2.471, 2.656, 2.61, 2.705, 2.644, 2.664, 2.853, 3.053, 3.1, 3.89, 3.839, 4.059, 4.118, 3.929, 4.192, 4.149, 4.72, 5.435, 5.476, 5.757, 6.192, 6.555, 6.849, 7.048, 7.226, 7.457, 7.696, 7.508, 7.932, 8.646, 8.141, 7.925, 7.922, 8.393, 8.557, 8.93, 9.342, 9.452, 9.64, 9.704, 10.243, 10.141, 10.148, 10.808, 11.114, 11.066, 11.005, 11.063, 11.114, 11.002, 10.972, 10.742, 11.077, 11.227, 11.341, 11.292, 11.863, 12.221, 12.158, 12.278, 12.464]"
201,Costa Rica,188.0,"[-85.157, -84.911, -84.681, -83.932, -83.658, -83.281, -82.567, -82.857, -82.936, -82.936, -82.712, -82.919, -82.839, -83.052, -82.94, -82.886, -82.903, -83.148, -83.125, -83.467, -83.276, -83.591, -83.74, -83.575, -83.622, -84.246, -84.617, -84.741, -85.283, -84.862, -85.11, -85.306, -85.671, -85.877, -85.661, -85.953, -85.713, -85.61, -85.157]","[11.036, 10.945, 11.085, 10.708, 10.926, 10.194, 9.574, 9.618, 9.473, 9.078, 8.925, 8.765, 8.48, 8.334, 8.268, 8.108, 8.039, 8.365, 8.599, 8.724, 8.389, 8.458, 8.624, 8.806, 9.041, 9.494, 9.58, 9.969, 10.268, 9.83, 9.555, 9.807, 9.903, 10.356, 10.776, 10.893, 10.928, 11.22, 11.036]"
202,Cuba,192.0,"[-81.142, -81.281, -81.173, -80.678, -80.262, -79.792, -79.857, -79.357, -78.398, -77.893, -77.833, -77.421, -77.439, -77.14, -77.153, -77.269, -77.367, -77.218, -77.066, -76.814, -76.893, -76.658, -76.739, -76.548, -76.592, -76.383, -76.019, -75.718, -75.553, -75.775, -75.757, -74.743, -74.137, -75.157, -75.872, -77.738, -77.115, -77.24, -78.143, -78.49, -78.751, -79.215, -79.826, -80.458, -81.084, -81.185, -81.218, -81.195, -81.199, -81.218, -81.806, -82.16, -81.648, -81.872, -82.758, -83.37, -83.901, -84.036, -84.509, -84.497, -84.952, -84.279, -84.399, -84.025, -82.272, -81.586, -81.551, -81.142]","[23.206, 23.132, 23.025, 23.096, 22.9, 22.905, 22.798, 22.419, 22.253, 21.86, 21.973, 21.649, 21.807, 21.663, 21.542, 21.613, 21.604, 21.445, 21.595, 21.391, 21.299, 21.356, 21.281, 21.29, 21.196, 21.277, 21.065, 21.129, 20.796, 20.838, 20.702, 20.621, 20.194, 19.891, 20.028, 19.842, 20.357, 20.665, 20.759, 21.028, 21.637, 21.542, 21.667, 22.072, 22.08, 22.28, 22.276, 22.192, 22.085, 22.048, 22.174, 22.395, 22.49, 22.679, 22.703, 22.2, 22.183, 21.906, 21.755, 21.929, 21.86, 22.004, 22.325, 22.717, 23.178, 23.15, 23.038, 23.206]"
203,Dominican Republic,214.0,"[-71.013, -70.288, -69.947, -69.733, -69.215, -69.223, -69.623, -69.642, -68.795, -68.335, -68.645, -69.321, -69.882, -70.158, -70.503, -70.614, -71.057, -71.426, -71.692, -71.698, -72.007, -71.738, -71.886, -71.622, -71.786, -71.678, -71.78, -71.013]","[19.934, 19.648, 19.675, 19.28, 19.361, 19.182, 19.225, 19.091, 18.979, 18.569, 18.208, 18.455, 18.476, 18.226, 18.19, 18.419, 18.315, 17.601, 17.767, 18.342, 18.624, 18.722, 18.959, 19.206, 19.332, 19.444, 19.779, 19.934]"
204,El Salvador,222.0,"[-87.924, -88.223, -88.641, -88.717, -88.594, -88.609, -88.494, -88.468, -88.468, -89.811, -90.112, -89.526, -89.574, -89.102, -88.468, -88.23, -87.8, -87.72, -87.924]","[13.2, 13.16, 13.308, 13.264, 13.262, 13.222, 13.196, 13.183, 13.157, 13.522, 13.834, 14.22, 14.417, 14.404, 13.849, 14.0, 13.921, 13.45, 13.2]"
205,Greenland,304.0,"[-54.368, -53.145, -51.853, -53.562, -54.165, -54.284, -53.387, -53.591, -53.348, -53.788, -54.006, -53.882, -53.963, -54.969, -54.373, -54.936, -54.772, -54.231, -54.831, -54.824, -54.368]","[70.331, 70.164, 69.645, 69.233, 69.34, 69.423, 69.444, 69.467, 69.58, 69.455, 69.493, 69.566, 69.615, 69.688, 69.671, 69.83, 69.961, 69.912, 70.101, 70.22, 70.331]"
206,Greenland,304.0,"[-25.701, -25.409, -25.344, -25.491, -25.291, -28.149, -27.08, -25.701]","[71.069, 70.932, 70.807, 70.783, 70.657, 70.457, 70.895, 71.069]"
207,Greenland,304.0,"[-24.143, -23.158, -21.926, -22.733, -22.026, -22.237, -22.692, -24.029, -24.529, -24.143]","[72.879, 72.832, 72.407, 72.445, 72.265, 72.119, 72.163, 72.464, 72.833, 72.879]"
208,Greenland,304.0,"[-23.188, -21.965, -22.189, -21.864, -24.586, -23.188]","[73.061, 72.94, 72.812, 72.719, 72.952, 73.061]"
209,Greenland,304.0,"[-24.72, -23.209, -24.901, -22.849, -24.43, -25.759, -24.72]","[73.433, 73.234, 73.318, 73.155, 73.022, 73.189, 73.433]"
210,Greenland,304.0,"[-21.238, -20.53, -20.101, -21.28, -22.004, -21.238]","[74.46, 74.406, 74.187, 74.085, 74.257, 74.46]"
211,Greenland,304.0,"[-17.845, -18.219, -17.793, -17.377, -17.362, -18.925, -18.835, -18.945, -18.3, -18.067, -17.845]","[75.329, 75.224, 75.086, 75.16, 75.03, 75.037, 75.221, 75.338, 75.276, 75.434, 75.329]"
212,Greenland,304.0,"[-19.104, -18.722, -18.462, -19.162, -18.788, -19.104]","[76.726, 76.613, 75.935, 76.489, 76.566, 76.726]"
213,Greenland,304.0,"[-20.937, -20.241, -20.018, -21.261, -20.937]","[82.177, 81.985, 81.87, 82.118, 82.177]"
214,Greenland,304.0,"[-53.371, -53.408, -51.787, -53.734, -54.246, -53.371]","[82.226, 82.203, 81.99, 82.037, 82.192, 82.226]"
215,Greenland,304.0,"[-46.936, -45.807, -45.282, -45.948, -45.565, -45.865, -48.468, -46.936]","[82.668, 82.525, 82.393, 82.221, 82.098, 82.059, 82.637, 82.668]"
216,Greenland,304.0,"[-46.73, -45.938, -46.045, -45.738, -46.885, -47.712, -46.832, -47.594, -46.73]","[83.076, 82.972, 82.945, 82.863, 82.851, 82.97, 82.919, 83.017, 83.076]"
217,Greenland,304.0,"[-40.611, -41.453, -41.635, -40.355, -40.611]","[83.009, 83.093, 83.175, 83.083, 83.009]"
218,Greenland,304.0,"[-42.411, -41.917, -40.878, -42.511, -42.411]","[83.184, 83.175, 82.992, 83.159, 83.184]"
219,Greenland,304.0,"[-40.76, -40.627, -39.747, -41.773, -40.76]","[83.293, 83.239, 83.135, 83.279, 83.293]"
